date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2008-02-15,Cassava - Wholesale,91 KG,cereals and tubers,7.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-03-15,Cassava - Wholesale,91 KG,cereals and tubers,7.67,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-04-15,Cassava - Wholesale,91 KG,cereals and tubers,8.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-05-15,Cassava - Wholesale,91 KG,cereals and tubers,11.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-06-15,Cassava - Wholesale,91 KG,cereals and tubers,9.62,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-07-15,Cassava - Wholesale,91 KG,cereals and tubers,7.3,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-08-15,Cassava - Wholesale,91 KG,cereals and tubers,8.88,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-09-15,Cassava - Wholesale,91 KG,cereals and tubers,10.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-10-15,Cassava - Wholesale,91 KG,cereals and tubers,9.63,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-11-15,Cassava - Wholesale,91 KG,cereals and tubers,10.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-12-15,Cassava - Wholesale,91 KG,cereals and tubers,10.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-01-15,Cassava - Wholesale,91 KG,cereals and tubers,18.8,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-02-15,Cassava - Wholesale,91 KG,cereals and tubers,10.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-03-15,Cassava - Wholesale,91 KG,cereals and tubers,9.38,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-04-15,Cassava - Wholesale,91 KG,cereals and tubers,10.88,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-05-15,Cassava - Wholesale,91 KG,cereals and tubers,9.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-06-15,Cassava - Wholesale,91 KG,cereals and tubers,11.3,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-07-15,Cassava - Wholesale,91 KG,cereals and tubers,14.8,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-08-15,Cassava - Wholesale,91 KG,cereals and tubers,9.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-09-15,Cassava - Wholesale,91 KG,cereals and tubers,11.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-10-15,Cassava - Wholesale,91 KG,cereals and tubers,10.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-11-15,Cassava - Wholesale,91 KG,cereals and tubers,11.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2009-12-15,Cassava - Wholesale,91 KG,cereals and tubers,11.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-01-15,Cassava - Wholesale,91 KG,cereals and tubers,14.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-02-15,Cassava - Wholesale,91 KG,cereals and tubers,19.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-03-15,Cassava - Wholesale,91 KG,cereals and tubers,17.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-04-15,Cassava - Wholesale,91 KG,cereals and tubers,19.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-05-15,Cassava - Wholesale,91 KG,cereals and tubers,17.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-06-15,Cassava - Wholesale,91 KG,cereals and tubers,15.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-07-15,Cassava - Wholesale,91 KG,cereals and tubers,13.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-08-15,Cassava - Wholesale,91 KG,cereals and tubers,9.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-09-15,Cassava - Wholesale,91 KG,cereals and tubers,8.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-10-15,Cassava - Wholesale,91 KG,cereals and tubers,11.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2010-11-15,Cassava - Wholesale,91 KG,cereals and tubers,10.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-01-15,Cassava - Wholesale,91 KG,cereals and tubers,16.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-02-15,Cassava - Wholesale,91 KG,cereals and tubers,12.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-03-15,Cassava - Wholesale,91 KG,cereals and tubers,11.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-04-15,Cassava - Wholesale,91 KG,cereals and tubers,12.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-05-15,Cassava - Wholesale,91 KG,cereals and tubers,19.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-06-15,Cassava - Wholesale,91 KG,cereals and tubers,18.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-07-15,Cassava - Wholesale,91 KG,cereals and tubers,17.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-08-15,Cassava - Wholesale,91 KG,cereals and tubers,17.3333,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-09-15,Cassava - Wholesale,91 KG,cereals and tubers,17.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-10-15,Cassava - Wholesale,91 KG,cereals and tubers,15.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-11-15,Cassava - Wholesale,91 KG,cereals and tubers,13.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2011-12-15,Cassava - Wholesale,91 KG,cereals and tubers,18.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-01-15,Cassava - Wholesale,91 KG,cereals and tubers,22.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-02-15,Cassava - Wholesale,91 KG,cereals and tubers,24.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-03-15,Cassava - Wholesale,91 KG,cereals and tubers,25.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-04-15,Cassava - Wholesale,91 KG,cereals and tubers,27.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-05-15,Cassava - Wholesale,91 KG,cereals and tubers,31.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-06-15,Cassava - Wholesale,91 KG,cereals and tubers,29.2,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-07-15,Cassava - Wholesale,91 KG,cereals and tubers,19.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-08-15,Cassava - Wholesale,91 KG,cereals and tubers,21.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-09-15,Cassava - Wholesale,91 KG,cereals and tubers,28.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-10-15,Cassava - Wholesale,91 KG,cereals and tubers,28.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-11-15,Cassava - Wholesale,91 KG,cereals and tubers,29.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2012-12-15,Cassava - Wholesale,91 KG,cereals and tubers,35.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-01-15,Cassava - Wholesale,91 KG,cereals and tubers,42.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-02-15,Cassava - Wholesale,91 KG,cereals and tubers,40.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-03-15,Cassava - Wholesale,91 KG,cereals and tubers,40.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-04-15,Cassava - Wholesale,91 KG,cereals and tubers,38.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-05-15,Cassava - Wholesale,91 KG,cereals and tubers,35.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-06-15,Cassava - Wholesale,91 KG,cereals and tubers,38.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-07-15,Cassava - Wholesale,91 KG,cereals and tubers,39.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-08-15,Cassava - Wholesale,91 KG,cereals and tubers,38.2,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-09-15,Cassava - Wholesale,91 KG,cereals and tubers,37.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-10-15,Cassava - Wholesale,91 KG,cereals and tubers,38.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-11-15,Cassava - Wholesale,91 KG,cereals and tubers,39.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2013-12-15,Cassava - Wholesale,91 KG,cereals and tubers,40.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-01-15,Cassava - Wholesale,91 KG,cereals and tubers,37.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-02-15,Cassava - Wholesale,91 KG,cereals and tubers,34.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-03-15,Cassava - Wholesale,91 KG,cereals and tubers,39.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-04-15,Cassava - Wholesale,91 KG,cereals and tubers,32.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-05-15,Cassava - Wholesale,91 KG,cereals and tubers,35.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-06-15,Cassava - Wholesale,91 KG,cereals and tubers,36.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-07-15,Cassava - Wholesale,91 KG,cereals and tubers,36.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-08-15,Cassava - Wholesale,91 KG,cereals and tubers,28.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-09-15,Cassava - Wholesale,91 KG,cereals and tubers,27.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-10-15,Cassava - Wholesale,91 KG,cereals and tubers,27.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-11-15,Cassava - Wholesale,91 KG,cereals and tubers,24.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2014-12-15,Cassava - Wholesale,91 KG,cereals and tubers,26.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-01-15,Cassava - Wholesale,91 KG,cereals and tubers,24.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-02-15,Cassava - Wholesale,91 KG,cereals and tubers,30.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-03-15,Cassava - Wholesale,91 KG,cereals and tubers,28.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-04-15,Cassava - Wholesale,91 KG,cereals and tubers,27.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-05-15,Cassava - Wholesale,91 KG,cereals and tubers,28.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-06-15,Cassava - Wholesale,91 KG,cereals and tubers,28.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-07-15,Cassava - Wholesale,91 KG,cereals and tubers,30.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-10-15,Cassava - Wholesale,91 KG,cereals and tubers,40.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-11-15,Cassava - Wholesale,91 KG,cereals and tubers,41.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2015-12-15,Cassava - Wholesale,91 KG,cereals and tubers,43.75,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-01-15,Cassava - Wholesale,91 KG,cereals and tubers,48.8,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-02-15,Cassava - Wholesale,91 KG,cereals and tubers,72.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-03-15,Cassava - Wholesale,91 KG,cereals and tubers,95.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-04-15,Cassava - Wholesale,91 KG,cereals and tubers,110.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-05-15,Cassava - Wholesale,91 KG,cereals and tubers,132.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-06-15,Cassava - Wholesale,91 KG,cereals and tubers,132.5,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-07-15,Cassava - Wholesale,91 KG,cereals and tubers,91.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-08-15,Cassava - Wholesale,91 KG,cereals and tubers,96.25,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-09-15,Cassava - Wholesale,91 KG,cereals and tubers,87.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-10-15,Cassava - Wholesale,91 KG,cereals and tubers,92.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-11-15,Cassava - Wholesale,91 KG,cereals and tubers,90.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2016-12-15,Cassava - Wholesale,91 KG,cereals and tubers,92.4,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-01-15,Cassava - Wholesale,91 KG,cereals and tubers,110.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-02-15,Cassava - Wholesale,91 KG,cereals and tubers,110.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-03-15,Cassava - Wholesale,91 KG,cereals and tubers,95.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-04-15,Cassava - Wholesale,91 KG,cereals and tubers,95.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-05-15,Cassava - Wholesale,91 KG,cereals and tubers,90.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-07-15,Cassava - Wholesale,91 KG,cereals and tubers,82.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-10-15,Cassava - Wholesale,91 KG,cereals and tubers,65.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-11-15,Cassava - Wholesale,91 KG,cereals and tubers,46.6,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2017-12-15,Cassava - Wholesale,91 KG,cereals and tubers,49.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2018-01-15,Cassava - Wholesale,91 KG,cereals and tubers,49.0,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2018-02-15,Cassava - Wholesale,91 KG,cereals and tubers,68.6667,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2018-03-15,Cassava - Wholesale,91 KG,cereals and tubers,68.6667,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2018-04-15,Cassava - Wholesale,91 KG,cereals and tubers,68.6667,GHS,Ghana,Ashanti,1324,Kumasi,215,68,14,23,1,215_68_14_23,
2008-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,37.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,38.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,38.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,36.75,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,40.6,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,45.62,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,61.44,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.63,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,48.2,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2008-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,47.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,51.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,50.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,60.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,54.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,56.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,56.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,59.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,57.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,57.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2009-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,57.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,53.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,58.75,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,59.375,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,50.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,51.1,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,45.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,44.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,58.625,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2010-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,50.9167,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,40.6,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.75,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,53.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,56.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,60.3333,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,61.375,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,56.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,62.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2011-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,68.8,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,69.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,70.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,69.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,69.75,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,71.5,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.1,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,70.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,66.25,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.75,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.0,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
2012-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,77.2,GHS,Ghana,Ashanti,1324,Kumasi,215,71,14,22,1,215_71_14_22,
